1	0	1	1	-1	36	1	0	0	0	0	0	0	36	1	0	0	-1	android	1	287	297	287	287	297	1	1	287	297	287	287	297	1	287	297	287	287	297	4	0	0	4	10	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	590	0	0	0	1	0	0	0	0	0	0	0	0	2	2	2	1	0	0	1	0	-1	-1	0	0.689560185	-1	-1	0.689560185	-1	-1	3	-1	-1	-1	-1	0.689560185	-1	-1	0.689560185	-1	-1	3	3	-1	-1	3	0	0
2	1	1	1	17	878	1	0	5	5	5	0	1	27	1	0	1	34	pc	11	5824	4645.44	529	1402	974.95	729	2	979	899	490	719	624	3	1316	1167.12	439	719	624	6	0	0	6	11	0	0	11	0	0	0	0	0	0	0	0	0	0	0	517	3331.6	351	1	1	1	-938	0	1	1	1	0	0	0	0	1	1	0	0	4	1	14	2	0	0	0	0	-1	232.9671875	0	2.9671875	-1	-1	2.9671875	-1	-1	2	-1	-1	-1	-1	2.9671875	-1	-1	2.9671875	-1	-1	2	2	-1	-1	2	0	0
3	2	1	1	31	1284	1	0	5	5	5	1	1	133	1	50	0	33	pc	32	16644	13932.89	520	1297	1280	1015	5	3428	2657.6	686	1297	807.9	6	3537	2766.6	590	1297	807.9	6	0	0	6	29	0	0	29	0	0	0	1	1	1	1	1	1	0	0	3641.5	7439.9	42	0	0	1	-297	0	0	0	3	0	0	8	12	1	1	3700	3700	7	1	22	2	1	1	1	0	523.9043171	160.9043171	0	0	-1	-1	0	-1	-1	5	-1	-1	-1	-1	0	-1	-1	0	-1	-1	5	5	-1	-1	5	1	15
4	1	1	1	21	1920	0	0	5	5	4	0	0	294	1	0	0	35	pc	51	14630	13023.4	287	842	762	1920	1	148	158	148	148	158	2	536	556	268	388	398	3	0	0	3	7	0	0	7	0	0	0	0	0	0	0	0	0	0	0	980.9	11154.7	139	1	0	0	-330	0	0	0	1	0	0	0	0	0	0	0	0	6	1	38	3	0	0	0	0.763171296	-1	294.7631713	0.763171296	83.7631713	-1	-1	83.7631713	-1	-1	-1	-1	-1	-1	-1	0.763171296	-1	-1	0.763171296	-1	-1	3	3	-1	-1	3	1	4
5	0	3	1	-1	6	1	0	0	0	0	0	0	6	3	0	0	32	android	1	35	20.2	35	35	20.2	1	1	35	20.2	35	35	20.2	1	35	20.2	35	35	20.2	3	0	0	3	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	590	0	0	0	1	0	0	0	0	1	1	0	0	1	1	1	1	0	0	1	0	-1	-1	0	0	-1	-1	0	-1	-1	3	-1	-1	-1	-1	0.843159722	-1	-1	0.843159722	-1	-1	1	1	-1	-1	1	0	0
6	0	1	1	-1	791	0	0	0	0	0	0	0	225	1	0	0	32	pc	1	99	89.2	99	99	89.2	2	1	99	89.2	99	99	89.2	1	99	89.2	99	99	89.2	2	0	0	2	6	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	1	600	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	1	0	-1	-1	0	0.743564815	-1	-1	0.743564815	-1	-1	1	-1	-1	-1	-1	0.743564815	-1	-1	0.743564815	-1	-1	1	1	-1	-1	1	0	0
7	2	1	1	16	998	1	0	5	5	5	0	1	351	1	55	1	32	pc	23	7577	6917.74	329	756	746	996	1	408	407	408	408	407	2	776	745.84	388	408	407	3	0	0	3	7	0	0	7	0	0	0	0	0	1	0	0	1	0	0	1937.25	5621.7	361	1	0	1	1226	0	0	0	1	0	0	0	0	0	0	100	100	8	1	29	1	0	0	0	0	-1	311.8800463	0	0.880046296	-1	-1	0.880046296	-1	-1	3	-1	-1	-1	-1	0.880046296	-1	-1	0.880046296	-1	-1	3	3	-1	-1	3	1	3
8	0	1	1	-1	416	1	-1	0	0	0	0	0	-1	1	0	0	-1	iphone	1	359	374	359	359	374	1	1	359	374	359	359	374	1	359	374	359	359	374	3	0	0	3	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	600	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0.952523148	-1	-1	0.952523148	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0.952523148	-1	-1	0.952523148	-1	-1	2	2	-1	-1	2	0	0
9	3	1	1	22	1935	1	0	5	5	5	0	0	11	1	0	0	31	pc	62	23631	21592.5	381	2869	2461.24	1934	4	3805	3298	951	2869	2461.24	6	4599	4093.2	767	2869	2461.24	3	0	0	3	20	0	0	20	0	0	0	0	0	0	0	0	0	0	0	1682	14265.9	299	1	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	8	1	58	3	0	1	0	0	370.8386806	285.8386806	0	15.83868056	-1	-1	15.83868056	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	2	2	-1	-1	2	1	4
10	1	1	1	-1	243	0	0	0	0	0	0	0	225	1	0	0	74	iphone	3	1813	1706.1	604	690	695	241	1	687	587	687	687	587	1	687	587	687	687	587	4	0	0	4	6	0	0	6	0	0	0	0	0	0	0	0	0	0	0	1119.1	1119.1	-1	0	0	0	829	0	0	0	1	0	0	0	0	1	1	0	0	3	1	5	1	0	1	1	0	-1	-1	0	0.795706019	-1	-1	0.795706019	-1	-1	3	-1	-1	-1	-1	1.795706019	-1	-1	1.795706019	-1	-1	3	3	-1	-1	3	0	0
